date,code,momentum,volatility,rsi
2022-08-12,002563,-0.05844003232622142,-0.6723427672179187,0.10950966411795543
2022-08-15,002563,-0.2773083698273004,-0.7119779406189012,-0.18309366040626102
2022-08-16,002563,-0.38145085461474887,-0.7519658302296262,-0.26538834554071183
2022-08-17,002563,-0.2737625109217418,-0.7270164599220251,-0.03330862511703947
2022-08-18,002563,-0.2773083698273004,-0.7255773282581037,-0.03330862511703947
2022-08-19,002563,-0.31668688642025933,-0.7125457874590321,-0.26117600788982076
2022-08-22,002563,-0.11512489921606256,-0.7263519803317209,0.46006364669930433
2022-08-23,002563,-0.2443562009494122,-0.7355314319336897,0.50413914739383
2022-08-24,002563,-0.4275748564580983,-0.7175947026190139,0.1826604952490122
2022-08-25,002563,-0.40998909909526915,-0.7167663999065059,-0.17808333007763996
2022-08-26,002563,-0.32159598926047755,-0.7346335219162491,-0.9229963305435323
2022-08-29,002563,-0.28342872762643156,-0.7260209406191471,-0.18452799323578914
2022-08-30,002563,0.016916028828296653,-0.9150697287988232,-0.1304250650068892
2022-08-31,002563,0.11510414842405393,-0.9304369494182047,-0.6577234751546267
2022-09-01,002563,0.01705151952695882,-0.9152223516877251,-1.0235154340205352
2022-09-02,002563,-0.19405337969276187,-0.9908775723318215,-0.9367173422922123
2022-09-05,002563,-0.4490001132058218,-1.1840886441695306,-1.0762142758610014
2022-09-06,002563,-0.15574356468348655,-1.3366172809501207,-1.280356130119708
2022-09-07,002563,-0.17529206617794593,-1.333562630078276,-1.1063757759525428
2022-09-08,002563,-0.19104700407544273,-1.3520819045057,-0.048342134992381366
2022-09-09,002563,-0.040044502836275794,-1.2239221058159473,0.38216275714574294
2022-09-13,002563,-0.05932190190676121,-1.2138866303873648,0.23990896760473326
2022-09-14,002563,-0.07809086100176295,-1.2153600487355103,0.8016290594093293
2022-09-15,002563,-0.1706843925371046,-1.2474428083793963,0.8016290594093293
2022-09-16,002563,-0.3434098882086589,-1.0565231101683668,-0.17343223241701353
2022-09-19,002563,-0.48247030890072756,-0.9371314319245817,-0.8902183623693263
2022-09-20,002563,-0.6113010028933431,-0.9607489053423282,-0.9811027280804506
2022-09-21,002563,-0.4813769922623357,-0.9338502381751644,-0.8032854902319861
2022-09-22,002563,-0.508601791354577,-0.9171057173286316,-0.9176081706715485
2022-09-23,002563,-0.7032546708577275,-0.8475011006435258,-1.112380144812313
2022-09-26,002563,-0.9390059541538867,-0.7315128642657164,-1.341708437040376
2022-09-27,002563,-0.6418986480097297,-0.4023234346326569,-0.7235970228731995
2022-09-28,002563,-0.7194009926598313,-0.40004890253019765,-0.762980248084568
2022-09-29,002563,-0.8530702663925662,-0.3931114147756303,-1.1286855960253381
2022-09-30,002563,-0.7439014438398227,-0.3840179892391355,-1.4643196032240746
2022-10-10,002563,-0.7277564319140687,-0.3836426803559992,-1.405542085410714
2022-10-11,002563,-0.6312149135836638,-0.36075015123340587,-1.2267604683855386
2022-10-12,002563,-0.5878178355885726,-0.34367232211017346,-1.0222579111500776
2022-10-13,002563,-0.5513437523084146,-0.3426542573512016,-0.7144420048480549
2022-10-14,002563,-0.6389656464346684,-0.3792022215200765,-0.2653883455407114
2022-10-17,002563,-0.8320921821342532,-0.46718292722839566,-0.1980989593354741
2022-10-18,002563,-0.8224299032065958,-0.4689020898594996,-0.505707582526309
2022-10-19,002563,-0.9177700890856904,-0.4657844976515539,-0.4103489095151521
2022-10-20,002563,-0.9940422377889655,-0.4676200689178495,-0.1947553879751856
2022-10-21,002563,-0.8315610759386777,-0.5624324886147622,0.15867661439793354
2022-10-24,002563,-0.8169357230033936,-0.5743635752468527,-1.4456228212058133
2022-10-25,002563,-0.8434047440999962,-0.5707889515148806,-1.4456228212058142
2022-10-26,002563,-0.8352801021729074,-0.5664665932621377,-0.9286694411735857
2022-10-27,002563,-0.6031474756846766,-0.5664592662122419,-0.7791374714906718
2022-10-28,002563,-0.7669592496042126,-0.41104788680792165,-1.2615459141291956
2022-10-31,002563,-0.4416168056665462,-0.497560535729404,-1.324882720737811
2022-11-01,002563,-0.48481627740032496,-0.564828365703631,-0.7636705101538666
2022-11-02,002563,-0.36258761625120495,-0.5645331515682382,-0.6680565779515648
2022-11-03,002563,-0.19606195055642123,-0.5825515676744973,-0.668056577951567
2022-11-04,002563,-0.06669517788711553,-0.5270293841337085,-0.29946998235869393
2022-11-07,002563,0.12620494629039694,-0.47753593224348206,0.10950966467453756
2022-11-08,002563,0.061200274100104445,-0.48816159503986944,0.31399948787997356
2022-11-09,002563,-0.02347439041829169,-0.5064140454306439,0.49763936832331257
2022-11-10,002563,0.018465781125528755,-0.5035028928281859,0.7678671442974485
2022-11-11,002563,-0.0025043046463814693,-0.5056896093124528,1.3591696949326257
2022-11-14,002563,0.14392114500972134,-0.4816020677667473,1.7306902450885304
2022-11-15,002563,0.31441797152960405,-0.48941576837812284,1.7306902450885304
2022-11-16,002563,0.4468318080387561,-0.5172386041435125,1.6724647449648709
2022-11-17,002563,0.646005031693168,-0.5305504809166857,3.108693736498904
2022-11-18,002563,0.742042959453174,-0.5620170585351341,3.0034592070827277
2022-11-21,002563,0.9443540990279308,-0.6943113090236988,2.575505452575084
2022-11-22,002563,0.9318295169687447,-0.688035629469103,1.983999705957253
2022-11-23,002563,0.8316328604952727,-0.6888922627266123,1.9350999650289016
2022-11-24,002563,0.6666472386854084,-0.6751955553820066,1.3530737861021722
2022-11-25,002563,1.0953379357513935,-1.0786989293622893,0.9274689479974296
2022-11-28,002563,1.2252566675586214,-1.0335526219233728,1.3530737861021698
2022-11-29,002563,0.9763216037123227,-1.2763929565908858,1.543902042546404
2022-11-30,002563,0.882654052673214,-1.2526006605709417,1.283103427558074
2022-12-01,002563,0.9880852182701795,-1.2233520140229748,1.493748464280285
2022-12-02,002563,1.0108885326438724,-1.2051958481349259,1.6091016987384794
2022-12-05,002563,0.948262523881575,-1.240312523527764,1.6608117693720692
2022-12-06,002563,1.1144812414950114,-1.196171563510533,1.836312615225279
2022-12-07,002563,1.4480489534111052,-1.0166685867849237,2.032063558798092
2022-12-08,002563,1.336242663637982,-0.981970245368422,1.9090201097370862
2022-12-09,002563,0.7695382824450274,-0.4382765894209977,0.8374669655059447
2022-12-12,002563,0.9226917778820466,-0.3655460721095931,1.2877605531750036
2022-12-13,002563,1.0155349682998829,-0.3446602672937096,1.4232018652333023
2022-12-14,002563,1.1552571699636696,-0.3327497585984429,1.632904753226153
2022-12-15,002563,0.880541502894407,-0.2786451434671092,1.3629000272108476
2022-12-16,002563,0.9430057588540953,-0.2851291122387837,1.2666751764141646
2022-12-19,002563,0.8080021430197522,-0.22476901711956393,0.8650293193426137
2022-12-20,002563,0.7768668343594104,-0.21173784955954428,0.7269887411171443
2022-12-21,002563,0.8383961348072341,-0.21384038455882304,0.6548158621144433
2022-12-22,002563,0.9892210293529666,-0.2297289556878774,0.5379645342148549
2022-12-23,002563,0.9065772515196868,-0.21113604897498553,0.3030054128270243
2022-12-26,002563,0.6241282343695321,-0.22438062888695995,-0.01650647201957433
2022-12-27,002563,0.31632050652086546,-0.18220412730507143,-0.7281003021932752
2022-12-28,002563,0.4980316712188656,-0.16932169189154087,-0.43816742688827687
2022-12-29,002563,0.2732007574695582,-0.17645828331310678,0.14175895587392298
2022-12-30,002563,0.03598084132403556,-0.22501727086982223,-0.44589479452119407
2023-01-03,002563,0.1873152076456318,-0.1424025452224753,-0.23923267013357674
2023-01-04,002563,-0.05831628071631035,-0.1729277732556185,-0.6951494783236456
2023-01-05,002563,-0.32523794878636225,-0.3296068015479285,-0.3640457167024561
2023-01-06,002563,-0.39949592842276577,-0.31130107839838667,-0.6680565779515661
2023-01-09,002563,0.05482981622545417,-0.6851497391382931,-0.390354349203577
2023-01-10,002563,-0.11363652131425908,-0.8154184029741943,0.10950966324014588
2023-01-11,002563,-0.3475822387634149,-0.8765039075427052,-0.18618454131000722
2023-01-12,002563,-0.5202561675796049,-0.941134350107487,-0.4555540032280977
