日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,300073,89.83,85.96,90.96,84.81,152787,1359917792.0,7.25,1.33,1.13,3.51
2022-01-05,300073,84.2,81.86,84.66,81.25,103879,882149904.0,3.97,-4.77,-4.1,2.38
2022-01-06,300073,79.97,81.89,82.95,79.78,76833,640228048.0,3.87,0.04,0.03,1.76
2022-01-07,300073,81.26,78.68,82.11,77.97,94181,769031024.0,5.06,-3.92,-3.21,2.16
2022-01-10,300073,78.26,77.75,79.44,76.96,63984,514344256.0,3.15,-1.18,-0.93,1.47
2022-01-11,300073,77.26,76.04,79.54,75.61,71744,567028672.0,5.05,-2.2,-1.71,1.65
2022-01-12,300073,78.04,82.98,83.0,77.13,158797,1306221296.0,7.72,9.13,6.94,3.65
2022-01-13,300073,82.88,81.08,83.66,80.54,88663,743821120.0,3.76,-2.29,-1.9,2.04
2022-01-14,300073,80.07,83.27,84.51,79.98,115997,990199760.0,5.59,2.7,2.19,2.66
2022-01-17,300073,83.46,86.46,87.91,83.03,117619,1037707008.0,5.86,3.83,3.19,2.7
2022-01-18,300073,87.72,85.66,89.2,84.88,121088,1075813536.0,5.0,-0.93,-0.8,2.78
2022-01-19,300073,85.96,80.26,86.23,78.36,140604,1169128528.0,9.19,-6.3,-5.4,3.23
2022-01-20,300073,81.62,80.42,81.83,80.09,55644,461821840.0,2.17,0.2,0.16,1.28
2022-01-21,300073,80.42,81.26,81.96,78.66,57998,481111520.0,4.1,1.04,0.84,1.33
2022-01-24,300073,80.48,83.53,83.85,79.14,109817,923617296.0,5.8,2.79,2.27,2.52
2022-01-25,300073,82.51,84.24,87.76,82.14,115796,1016037664.0,6.73,0.85,0.71,2.66
2022-01-26,300073,84.96,84.75,87.07,83.38,70826,617263136.0,4.38,0.61,0.51,1.63
2022-01-27,300073,83.83,82.87,85.42,82.8,64623,556175648.0,3.09,-2.22,-1.88,1.48
2022-01-28,300073,83.95,83.96,85.74,81.59,85450,736576976.0,5.01,1.32,1.09,1.96
