日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,603650,48.79,46.11,48.79,45.5,57049,274327392.0,6.74,-5.55,-2.71,0.96
2022-01-05,603650,45.65,42.11,45.82,41.51,90324,402808928.0,9.35,-8.67,-4.0,1.52
2022-01-06,603650,41.61,42.1,42.26,39.85,80120,340596176.0,5.72,-0.02,-0.01,1.35
2022-01-07,603650,41.7,40.22,42.09,39.89,63391,267283465.0,5.23,-4.47,-1.88,1.07
2022-01-10,603650,39.97,39.17,40.44,39.01,54065,221343126.0,3.56,-2.61,-1.05,0.91
2022-01-11,603650,39.28,38.18,39.71,37.83,47787,191767546.0,4.8,-2.53,-0.99,0.8
2022-01-12,603650,38.5,39.18,39.27,38.4,33460,135209726.0,2.28,2.62,1.0,0.56
2022-01-13,603650,39.55,37.3,39.6,37.11,71463,279601296.0,6.36,-4.8,-1.88,1.2
2022-01-14,603650,37.24,36.55,37.48,36.3,70728,270554512.0,3.16,-2.01,-0.75,1.19
2022-01-17,603650,36.5,38.18,38.26,36.35,52533,205352908.0,5.23,4.46,1.63,0.88
2022-01-18,603650,38.29,37.7,38.93,37.31,47140,185830631.0,4.24,-1.26,-0.48,0.79
2022-01-19,603650,37.5,36.2,37.5,35.9,55522,210619508.0,4.24,-3.98,-1.5,0.93
2022-01-20,603650,36.36,35.4,36.72,35.18,37891,140714724.0,4.25,-2.21,-0.8,0.64
2022-01-21,603650,35.19,35.4,35.8,34.8,29806,109738591.0,2.82,0.0,0.0,0.5
2022-01-24,603650,35.38,36.12,36.29,35.0,34409,128699156.0,3.64,2.03,0.72,0.58
2022-01-25,603650,35.96,34.78,36.6,34.76,32552,120885265.0,5.09,-3.71,-1.34,0.55
2022-01-26,603650,34.55,35.53,35.72,34.55,28808,106036146.0,3.36,2.16,0.75,0.48
2022-01-27,603650,35.49,34.18,35.64,34.16,29906,108190334.0,4.17,-3.8,-1.35,0.5
2022-01-28,603650,35.03,33.89,35.08,33.62,29684,106368398.0,4.27,-0.85,-0.29,0.5
2022-02-07,603650,33.95,34.32,35.35,33.95,30862,111211325.0,4.13,1.27,0.43,0.52
2022-02-08,603650,34.09,33.51,34.34,32.52,41160,142844772.0,5.3,-2.36,-0.81,0.69
