日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,300763,152.53,137.35,152.53,137.15,41638,889461232.0,10.01,-10.56,-16.22,3.88
2022-01-05,300763,138.19,138.85,139.86,133.96,34342,708855232.0,4.3,1.09,1.5,3.2
2022-01-06,300763,136.17,138.91,140.2,132.9,31037,643300160.0,5.26,0.04,0.06,2.89
2022-01-07,300763,137.43,136.98,138.91,125.83,54624,1092103008.0,9.42,-1.39,-1.93,5.09
2022-01-10,300763,133.2,133.83,140.52,132.74,31126,639193504.0,5.68,-2.3,-3.15,2.9
2022-01-11,300763,135.19,128.97,135.85,127.12,30517,597424928.0,6.52,-3.63,-4.86,2.84
2022-01-12,300763,130.82,137.22,138.53,127.59,39485,792726096.0,8.48,6.4,8.25,3.68
2022-01-13,300763,136.47,137.84,140.3,131.94,31621,651509632.0,6.09,0.45,0.62,2.95
2022-01-14,300763,134.35,143.57,145.78,134.35,34113,732870992.0,8.29,4.16,5.73,3.18
2022-01-17,300763,139.79,139.87,147.87,139.58,33632,724640800.0,5.77,-2.58,-3.7,3.13
2022-01-18,300763,141.87,144.75,147.55,138.45,31210,680159712.0,6.51,3.49,4.88,2.91
2022-01-19,300763,143.97,144.47,145.87,140.53,21590,468014304.0,3.69,-0.19,-0.28,2.01
2022-01-20,300763,143.23,146.82,151.12,141.95,22741,504328880.0,6.35,1.63,2.35,2.12
2022-01-21,300763,146.53,149.82,154.26,146.53,20964,476314784.0,5.26,2.04,3.0,1.95
2022-01-24,300763,149.87,164.53,172.45,148.53,54382,1331144640.0,15.97,9.82,14.71,5.07
2022-01-25,300763,165.51,160.73,167.2,159.81,20244,497533616.0,4.49,-2.31,-3.8,1.89
2022-01-26,300763,163.87,167.87,172.47,163.19,31414,793374768.0,5.77,4.44,7.14,2.93
2022-01-27,300763,165.12,163.04,169.86,159.2,36521,896886592.0,6.35,-2.88,-4.83,3.4
2022-01-28,300763,163.57,155.84,165.87,150.05,38816,913802576.0,9.7,-4.42,-7.2,3.62
2022-02-07,300763,159.47,153.59,159.87,144.87,35565,807394544.0,9.63,-1.44,-2.25,3.31
2022-02-08,300763,150.77,141.2,151.2,136.67,35346,755037520.0,9.46,-8.07,-12.39,3.29
2022-02-09,300763,141.2,143.87,145.44,139.74,22985,494501600.0,4.04,1.89,2.67,2.14
2022-02-10,300763,143.43,137.07,145.13,135.19,21941,457966784.0,6.91,-4.73,-6.8,2.04
