日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,002568,41.35,41.41,41.57,40.53,51984,307697728.0,2.5,-0.41,-0.17,1.02
2022-01-05,002568,41.42,40.85,42.05,40.74,43208,256735049.0,3.16,-1.35,-0.56,0.84
2022-01-06,002568,40.5,40.1,41.2,39.47,46921,271369056.0,4.24,-1.84,-0.75,0.92
2022-01-07,002568,40.1,38.47,40.1,38.07,71982,403598832.0,5.06,-4.06,-1.63,1.41
2022-01-10,002568,38.08,37.17,38.47,36.25,100081,535132144.0,5.77,-3.38,-1.3,1.96
2022-01-11,002568,37.19,35.46,37.2,35.17,121761,630062848.0,5.46,-4.6,-1.71,2.38
2022-01-12,002568,35.62,35.77,36.92,35.2,97085,503285824.0,4.85,0.87,0.31,1.9
2022-01-13,002568,35.81,34.21,35.84,34.12,87222,437467776.0,4.81,-4.36,-1.56,1.7
2022-01-14,002568,33.92,33.39,34.45,33.23,75861,369839488.0,3.57,-2.4,-0.82,1.48
2022-01-17,002568,33.27,33.5,33.76,32.52,73262,352185888.0,3.71,0.33,0.11,1.43
2022-01-18,002568,33.5,33.2,34.27,32.82,100147,484324336.0,4.33,-0.9,-0.3,1.96
2022-01-19,002568,32.99,32.62,33.0,32.11,71276,336058768.0,2.68,-1.75,-0.58,1.39
2022-01-20,002568,32.25,32.42,32.62,31.4,106122,491643728.0,3.74,-0.61,-0.2,2.07
2022-01-21,002568,32.22,33.84,35.16,31.85,189699,924923296.0,10.21,4.38,1.42,3.7
2022-01-24,002568,34.07,32.75,34.3,32.63,91295,438947968.0,4.93,-3.22,-1.09,1.78
2022-01-25,002568,32.62,31.3,32.83,31.26,76270,352834480.0,4.79,-4.43,-1.45,1.49
2022-01-26,002568,31.48,31.55,32.35,31.02,56107,257130320.0,4.25,0.8,0.25,1.1
2022-01-27,002568,31.46,30.43,31.99,30.35,74459,332673344.0,5.2,-3.55,-1.12,1.46
2022-01-28,002568,30.62,29.85,30.9,29.67,57123,250723208.0,4.04,-1.91,-0.58,1.12
2022-02-07,002568,30.24,30.02,30.9,29.45,57619,251719961.0,4.86,0.57,0.17,1.13
