日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,600079,21.71,21.75,22.13,21.53,231918,529466528.0,2.78,0.69,0.15,1.67
2022-01-05,600079,22.0,22.67,23.07,22.0,382604,904837824.0,4.92,4.23,0.92,2.76
2022-01-06,600079,22.57,23.73,23.86,22.51,427246,1044874944.0,5.96,4.68,1.06,3.08
2022-01-07,600079,23.66,23.35,24.58,23.3,266295,658926672.0,5.39,-1.6,-0.38,1.92
2022-01-10,600079,23.46,23.62,24.07,23.09,183351,449706592.0,4.2,1.16,0.27,1.32
2022-01-11,600079,23.46,23.06,23.59,22.7,156368,377208736.0,3.77,-2.37,-0.56,1.13
2022-01-12,600079,23.02,23.14,23.5,22.73,135177,325442720.0,3.34,0.35,0.08,0.97
2022-01-13,600079,23.14,22.75,23.78,22.48,139545,333963456.0,5.62,-1.69,-0.39,1.01
2022-01-14,600079,22.56,22.56,22.9,22.06,121883,285503776.0,3.69,-0.84,-0.19,0.88
2022-01-17,600079,22.59,22.7,22.93,21.96,153259,358361856.0,4.3,0.62,0.14,1.11
2022-01-18,600079,22.58,22.74,22.96,22.18,107248,252872614.0,3.44,0.18,0.04,0.77
2022-01-19,600079,22.53,22.04,22.55,21.83,152049,350765200.0,3.17,-3.08,-0.7,1.1
2022-01-20,600079,22.14,21.65,22.4,21.41,126527,287354064.0,4.49,-1.77,-0.39,0.91
2022-01-21,600079,21.69,21.14,21.73,20.88,148019,326612368.0,3.93,-2.36,-0.51,1.07
2022-01-24,600079,20.68,20.75,21.09,20.19,114089,246824605.0,4.26,-1.84,-0.39,0.82
2022-01-25,600079,20.55,19.65,20.95,19.63,151308,316087904.0,6.36,-5.3,-1.1,1.09
2022-01-26,600079,19.63,19.11,19.93,18.94,151799,305997504.0,5.04,-2.75,-0.54,1.09
2022-01-27,600079,19.11,18.77,19.31,18.67,128034,254227165.0,3.35,-1.78,-0.34,0.92
2022-01-28,600079,18.96,18.69,19.12,18.64,100688,199165423.0,2.56,-0.43,-0.08,0.73
