日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-06-29,688297,49.9,56.47,57.0,49.67,889932,4716215552.0,23.04,77.47,24.65,73.07
2022-06-30,688297,53.97,52.65,55.27,52.02,444860,2394997792.0,5.76,-6.76,-3.82,35.62
2022-07-01,688297,52.37,54.28,57.07,51.59,400303,2194443904.0,10.41,3.1,1.63,32.05
2022-07-04,688297,53.27,54.56,56.46,52.62,239863,1316309504.0,7.07,0.52,0.28,19.21
2022-07-05,688297,54.27,56.82,59.04,53.22,309969,1751319632.0,10.67,4.14,2.26,24.82
2022-07-06,688297,56.47,56.17,57.17,55.08,184364,1041156496.0,3.68,-1.14,-0.65,14.76
2022-07-07,688297,56.16,53.44,57.66,53.13,230049,1278917600.0,8.06,-4.86,-2.73,18.42
2022-07-08,688297,52.47,52.37,53.95,51.97,140852,751155760.0,3.71,-2.0,-1.07,11.28
2022-07-11,688297,52.46,48.54,52.58,48.19,184336,929650000.0,8.38,-7.31,-3.83,14.76
2022-07-12,688297,48.54,48.54,49.7,48.15,95367,472030888.0,3.19,0.0,0.0,7.64
2022-07-13,688297,48.73,46.78,49.16,46.17,123798,587896280.0,6.16,-3.63,-1.76,9.91
2022-07-14,688297,46.54,47.97,48.8,46.41,97309,470929899.0,5.11,2.54,1.19,7.79
2022-07-15,688297,47.6,49.19,50.27,47.47,103641,516461063.0,5.84,2.54,1.22,8.3
2022-07-18,688297,49.77,49.21,50.09,48.49,66138,328752482.0,3.25,0.04,0.02,5.3
2022-07-19,688297,48.87,51.98,52.9,48.83,147250,761096598.0,8.27,5.63,2.77,11.79
2022-07-20,688297,51.65,51.92,53.08,51.49,115493,610237380.0,3.06,-0.12,-0.06,9.25
2022-07-21,688297,51.92,50.35,52.77,50.35,96774,501594860.0,4.66,-3.02,-1.57,7.75
2022-07-22,688297,50.07,52.36,52.97,49.77,132707,694377174.0,6.36,3.99,2.01,10.63
2022-07-25,688297,52.37,51.36,52.97,51.04,79876,418888933.0,3.69,-1.91,-1.0,6.4
2022-07-26,688297,51.27,52.99,53.2,51.17,99754,528700819.0,3.95,3.17,1.63,7.99
2022-07-27,688297,52.59,51.91,53.87,51.63,99172,525399830.0,4.23,-2.04,-1.08,7.94
2022-07-28,688297,51.98,52.27,52.9,51.37,96626,508612727.0,2.95,0.69,0.36,7.74
2022-07-29,688297,52.47,48.87,52.47,48.73,159448,808189708.0,7.16,-6.5,-3.4,12.77
2022-08-01,688297,49.07,49.25,50.32,48.87,75040,375728172.0,2.97,0.78,0.38,6.01
2022-08-02,688297,50.18,50.33,51.84,49.93,175715,905175129.0,3.88,2.19,1.08,14.07
2022-08-03,688297,49.07,56.26,59.89,47.47,346118,1883588861.0,24.68,11.78,5.93,27.71
2022-08-04,688297,55.32,53.45,57.05,53.13,219334,1216909292.0,6.97,-4.99,-2.81,17.56
2022-08-05,688297,53.47,55.03,56.47,52.02,199308,1089293685.0,8.33,2.96,1.58,15.96
2022-08-08,688297,55.02,55.53,57.97,54.74,140070,791581929.0,5.87,0.91,0.5,11.22
2022-08-09,688297,54.48,55.37,56.81,53.47,137610,764857218.0,6.01,-0.29,-0.16,11.02
2022-08-10,688297,55.06,55.04,56.41,54.68,119310,670458823.0,3.12,-0.6,-0.33,9.55
2022-08-11,688297,54.87,54.12,55.83,53.58,131131,723327993.0,4.09,-1.67,-0.92,10.5
2022-08-12,688297,54.03,51.47,54.25,51.39,124250,657866986.0,5.28,-4.9,-2.65,9.95
2022-08-15,688297,51.39,51.7,52.01,51.07,68995,359496721.0,1.83,0.45,0.23,5.52
2022-08-16,688297,51.68,51.37,52.73,51.27,64233,336794549.0,2.82,-0.64,-0.33,5.14
2022-08-17,688297,51.13,51.03,51.92,50.68,57496,297550309.0,2.41,-0.66,-0.34,4.6
2022-08-18,688297,51.79,53.45,54.34,51.66,138648,739757008.0,5.25,4.74,2.42,11.1
2022-08-19,688297,53.01,52.21,54.44,52.05,93890,502434615.0,4.47,-2.32,-1.24,7.52
2022-08-22,688297,52.22,52.65,52.97,51.33,61426,323924768.0,3.14,0.84,0.44,4.92
2022-08-23,688297,52.65,51.68,53.42,51.49,63033,332223817.0,3.67,-1.84,-0.97,5.05
2022-08-24,688297,51.67,48.97,51.86,48.86,93255,470137053.0,5.8,-5.24,-2.71,7.47
2022-08-25,688297,49.13,49.37,49.64,48.17,54398,269318021.0,3.0,0.82,0.4,4.36
2022-08-26,688297,49.08,48.75,50.14,48.73,41613,207899870.0,2.86,-1.26,-0.62,3.33
2022-08-29,688297,48.28,49.29,49.69,48.09,35973,178984924.0,3.28,1.11,0.54,2.88
2022-08-30,688297,49.29,48.82,49.57,48.47,34816,172103609.0,2.23,-0.95,-0.47,2.79
2022-08-31,688297,48.68,46.64,49.05,46.36,83611,399778897.0,5.51,-4.47,-2.18,6.7
2022-09-01,688297,46.48,47.37,47.54,46.48,44766,213257309.0,2.27,1.57,0.73,3.58
2022-09-02,688297,46.98,47.57,48.27,46.72,45302,217907884.0,3.27,0.42,0.2,3.63
2022-09-05,688297,47.29,46.87,47.62,46.68,34944,166248735.0,1.98,-1.47,-0.7,2.8
2022-09-06,688297,47.07,48.22,48.43,47.02,56419,273766154.0,3.01,2.88,1.35,4.52
2022-09-07,688297,47.81,49.26,49.35,47.69,63762,312982393.0,3.44,2.16,1.04,5.11
2022-09-08,688297,49.03,48.91,50.11,48.27,74289,370134298.0,3.74,-0.71,-0.35,5.95
2022-09-09,688297,48.72,48.4,49.67,48.14,53522,263271145.0,3.13,-1.04,-0.51,4.29
