日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,300037,61.84,61.25,62.68,59.35,50215,566983184.0,5.47,0.57,0.35,1.7
2022-01-05,300037,60.79,58.7,61.68,58.19,46141,506284624.0,5.7,-4.16,-2.55,1.56
2022-01-06,300037,58.13,58.53,59.28,56.9,46987,508784864.0,4.05,-0.29,-0.17,1.59
2022-01-07,300037,58.24,57.73,59.16,57.37,36070,389813376.0,3.06,-1.37,-0.8,1.22
2022-01-10,300037,57.15,56.43,58.01,56.19,39381,416613136.0,3.15,-2.25,-1.3,1.33
2022-01-11,300037,56.54,55.93,57.34,55.46,42665,446265056.0,3.33,-0.89,-0.5,1.44
2022-01-12,300037,56.46,57.7,58.49,56.0,58019,616413904.0,4.45,3.16,1.77,1.96
2022-01-13,300037,57.52,56.08,58.29,56.08,38675,407852976.0,3.83,-2.81,-1.62,1.31
2022-01-14,300037,55.52,56.08,58.25,54.68,93921,974256272.0,6.37,0.0,0.0,3.18
2022-01-17,300037,54.79,55.44,55.63,52.57,79579,810764672.0,5.46,-1.14,-0.64,2.69
2022-01-18,300037,55.32,53.83,55.6,53.4,60061,605865568.0,3.97,-2.9,-1.61,2.03
2022-01-19,300037,54.24,52.22,54.29,50.87,99205,957809520.0,6.35,-2.99,-1.61,3.35
2022-01-20,300037,52.26,51.13,52.72,50.56,56513,541051808.0,4.14,-2.09,-1.09,1.91
2022-01-21,300037,51.46,53.1,54.4,51.01,90781,900691344.0,6.63,3.85,1.97,3.07
2022-01-24,300037,52.57,52.9,53.5,51.66,57771,567749552.0,3.47,-0.38,-0.2,1.95
2022-01-25,300037,52.46,53.55,55.85,52.27,75151,763275040.0,6.77,1.23,0.65,2.54
2022-01-26,300037,54.23,52.73,54.52,52.36,52708,520781872.0,4.03,-1.53,-0.82,1.78
2022-01-27,300037,52.68,52.02,54.68,52.02,44322,437703648.0,5.04,-1.35,-0.71,1.5
2022-01-28,300037,53.24,50.64,53.35,50.52,44396,425165088.0,5.44,-2.65,-1.38,1.5
2022-02-07,300037,51.77,50.9,53.26,50.58,43474,417908592.0,5.29,0.51,0.26,1.47
2022-02-08,300037,50.96,50.07,50.96,48.71,42810,395792784.0,4.42,-1.63,-0.83,1.45
2022-02-09,300037,50.06,49.41,50.9,48.34,59308,543811296.0,5.11,-1.32,-0.66,2.01
2022-02-10,300037,49.4,48.4,49.58,47.85,40695,367974160.0,3.5,-2.04,-1.01,1.38
2022-02-11,300037,47.89,47.24,49.12,46.75,57545,512713024.0,4.9,-2.4,-1.16,1.95
2022-02-14,300037,46.46,46.62,47.78,46.32,46514,408254736.0,3.09,-1.31,-0.62,1.57
2022-02-15,300037,46.72,48.79,48.95,46.47,63017,567879632.0,5.32,4.65,2.17,2.13
2022-02-16,300037,48.99,48.49,49.23,47.99,30608,278087056.0,2.54,-0.61,-0.3,1.04
2022-02-17,300037,48.43,49.6,50.67,48.04,54443,502995424.0,5.42,2.29,1.11,1.84
2022-02-18,300037,48.69,48.79,49.45,48.52,32078,293332768.0,1.88,-1.63,-0.81,1.08
2022-02-21,300037,48.58,48.27,49.67,48.15,32172,292029936.0,3.12,-1.07,-0.52,1.09
2022-02-22,300037,48.07,48.1,48.55,47.29,29668,265664738.0,2.61,-0.35,-0.17,1.0
2022-02-23,300037,48.29,50.32,50.67,48.2,54470,509176352.0,5.14,4.62,2.22,1.84
2022-02-24,300037,50.34,49.82,51.39,49.15,56938,534234688.0,4.45,-0.99,-0.5,1.93
2022-02-25,300037,50.63,50.82,52.49,50.28,59108,566720368.0,4.44,2.01,1.0,2.0
2022-02-28,300037,50.82,51.46,52.25,50.67,43527,417248304.0,3.11,1.26,0.64,1.47
2022-03-01,300037,51.9,50.67,52.2,50.29,45416,431121584.0,3.71,-1.54,-0.79,1.54
2022-03-02,300037,50.63,49.79,50.79,49.02,31003,287640304.0,3.49,-1.74,-0.88,1.05
2022-03-03,300037,49.79,48.48,50.13,48.3,37592,343444528.0,3.68,-2.63,-1.31,1.27
2022-03-04,300037,48.13,47.52,49.34,47.25,42140,379109312.0,4.31,-1.98,-0.96,1.43
2022-03-07,300037,47.02,44.95,48.07,44.6,52775,452559568.0,7.3,-5.41,-2.57,1.78
2022-03-08,300037,44.84,43.94,46.01,43.5,64685,538088128.0,5.58,-2.25,-1.01,2.19
