日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,000783,6.86,6.87,6.88,6.8,254127,191553135.0,1.17,0.29,0.02,0.46
2022-01-05,000783,6.86,6.89,6.95,6.85,390475,296526016.0,1.46,0.29,0.02,0.71
2022-01-06,000783,6.84,6.8,6.95,6.77,506288,382559216.0,2.61,-1.31,-0.09,0.92
2022-01-07,000783,6.83,6.92,7.04,6.82,693429,530211296.0,3.24,1.76,0.12,1.25
2022-01-10,000783,6.96,6.89,6.99,6.85,331401,251958086.0,2.02,-0.43,-0.03,0.6
2022-01-11,000783,6.9,6.88,6.96,6.86,264805,200962186.0,1.45,-0.15,-0.01,0.48
2022-01-12,000783,6.88,6.86,6.9,6.8,285585,215233459.0,1.45,-0.29,-0.02,0.52
2022-01-13,000783,6.86,6.84,6.92,6.83,244416,184857134.0,1.31,-0.29,-0.02,0.44
2022-01-14,000783,6.79,6.58,6.8,6.56,445072,327094864.0,3.51,-3.8,-0.26,0.8
2022-01-17,000783,6.56,6.58,6.62,6.55,191166,138942076.0,1.06,0.0,0.0,0.35
2022-01-18,000783,6.57,6.6,6.64,6.53,208654,151865330.0,1.67,0.3,0.02,0.38
2022-01-19,000783,6.58,6.59,6.64,6.56,199347,145316024.0,1.21,-0.15,-0.01,0.36
2022-01-20,000783,6.61,6.67,6.71,6.57,289077,212136900.0,2.12,1.21,0.08,0.52
2022-01-21,000783,6.66,6.62,6.68,6.59,185951,136170633.0,1.35,-0.75,-0.05,0.34
2022-01-24,000783,6.58,6.65,6.67,6.56,232616,170321043.0,1.66,0.45,0.03,0.42
2022-01-25,000783,6.62,6.38,6.66,6.38,329935,238181070.0,4.21,-4.06,-0.27,0.6
2022-01-26,000783,6.38,6.48,6.51,6.32,223879,159532508.0,2.98,1.57,0.1,0.4
2022-01-27,000783,6.46,6.38,6.49,6.37,188106,133481505.0,1.85,-1.54,-0.1,0.34
2022-01-28,000783,6.43,6.3,6.45,6.3,243352,171723347.0,2.35,-1.25,-0.08,0.44
2022-02-07,000783,6.35,6.36,6.39,6.34,169144,119265248.0,0.79,0.95,0.06,0.31
2022-02-08,000783,6.34,6.48,6.48,6.34,201715,143286264.0,2.2,1.89,0.12,0.36
2022-02-09,000783,6.48,6.51,6.52,6.45,199939,143670269.0,1.08,0.46,0.03,0.36
2022-02-10,000783,6.5,6.51,6.53,6.47,131912,94818520.0,0.92,0.0,0.0,0.24
2022-02-11,000783,6.5,6.5,6.57,6.48,218051,157284808.0,1.38,-0.15,-0.01,0.39
2022-02-14,000783,6.47,6.39,6.48,6.37,214530,152571907.0,1.69,-1.69,-0.11,0.39
2022-02-15,000783,6.38,6.39,6.42,6.36,115911,82074850.0,0.94,0.0,0.0,0.21
2022-02-16,000783,6.42,6.41,6.45,6.39,98153,69767561.0,0.94,0.31,0.02,0.18
2022-02-17,000783,6.39,6.36,6.42,6.34,139058,98308175.0,1.25,-0.78,-0.05,0.25
2022-02-18,000783,6.34,6.39,6.41,6.32,115124,81325263.0,1.42,0.47,0.03,0.21
2022-02-21,000783,6.39,6.43,6.43,6.37,147881,104869527.0,0.94,0.63,0.04,0.27
2022-02-22,000783,6.4,6.36,6.41,6.35,145201,102544644.0,0.93,-1.09,-0.07,0.26
2022-02-23,000783,6.36,6.38,6.4,6.35,141587,100009163.0,0.79,0.31,0.02,0.26
2022-02-24,000783,6.35,6.13,6.37,6.06,337461,233051229.0,4.86,-3.92,-0.25,0.61
2022-02-25,000783,6.18,6.15,6.21,6.13,145540,99849013.0,1.31,0.33,0.02,0.26
2022-02-28,000783,6.17,6.21,6.22,6.11,157051,107737064.0,1.79,0.98,0.06,0.28
2022-03-01,000783,6.2,6.22,6.23,6.15,147217,101288144.0,1.29,0.16,0.01,0.27
2022-03-02,000783,6.17,6.19,6.21,6.16,124928,85804083.0,0.8,-0.48,-0.03,0.23
2022-03-03,000783,6.19,6.19,6.22,6.17,134215,92414458.0,0.81,0.0,0.0,0.24
2022-03-04,000783,6.19,6.13,6.19,6.1,132529,90422348.0,1.45,-0.97,-0.06,0.24
2022-03-07,000783,6.09,5.99,6.13,5.97,241604,162519194.0,2.61,-2.28,-0.14,0.44
2022-03-08,000783,5.96,5.71,6.01,5.71,312824,204805210.0,5.01,-4.67,-0.28,0.57
2022-03-09,000783,5.76,5.5,5.78,5.3,347975,216289814.0,8.41,-3.68,-0.21,0.63
2022-03-10,000783,5.66,5.52,5.68,5.51,251490,157954970.0,3.09,0.36,0.02,0.45
2022-03-11,000783,5.45,5.64,5.7,5.36,311217,192702182.0,6.16,2.17,0.12,0.56
2022-03-14,000783,5.55,5.52,5.69,5.51,288284,180668793.0,3.19,-2.13,-0.12,0.52
2022-03-15,000783,5.52,5.25,5.56,5.23,365873,223047629.0,5.98,-4.89,-0.27,0.66
