日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,002130,7.89,7.97,8.01,7.79,216069,179118800.0,2.8,1.27,0.1,1.73
2022-01-05,002130,7.91,7.69,7.93,7.67,247643,201167802.0,3.26,-3.51,-0.28,1.98
2022-01-06,002130,7.66,7.71,7.79,7.65,122334,98995114.0,1.82,0.26,0.02,0.98
2022-01-07,002130,7.74,7.43,7.77,7.43,262018,207880195.0,4.41,-3.63,-0.28,2.1
2022-01-10,002130,7.43,7.37,7.45,7.19,148316,114432807.0,3.5,-0.81,-0.06,1.19
2022-01-11,002130,7.4,7.3,7.45,7.28,109900,85060283.0,2.31,-0.95,-0.07,0.88
2022-01-12,002130,7.32,7.42,7.43,7.32,113491,88029836.0,1.51,1.64,0.12,0.91
2022-01-13,002130,7.42,7.3,7.43,7.28,101882,78709461.0,2.02,-1.62,-0.12,0.82
2022-01-14,002130,7.29,7.37,7.37,7.22,110546,84851490.0,2.05,0.96,0.07,0.89
2022-01-17,002130,7.3,7.49,7.5,7.29,107240,84084082.0,2.85,1.63,0.12,0.86
2022-01-18,002130,7.47,7.42,7.47,7.37,104789,81725658.0,1.34,-0.93,-0.07,0.84
2022-01-19,002130,7.4,7.26,7.41,7.19,118959,91147614.0,2.96,-2.16,-0.16,0.95
2022-01-20,002130,7.22,7.03,7.31,6.95,154519,115581373.0,4.96,-3.17,-0.23,1.24
2022-01-21,002130,7.04,7.05,7.07,6.9,119731,88313780.0,2.42,0.28,0.02,0.96
2022-01-24,002130,7.03,7.05,7.09,6.96,71085,52548573.0,1.84,0.0,0.0,0.57
2022-01-25,002130,7.03,6.68,7.03,6.67,133379,96144272.0,5.11,-5.25,-0.37,1.07
2022-01-26,002130,6.68,6.7,6.79,6.62,94521,66856580.0,2.54,0.3,0.02,0.76
2022-01-27,002130,6.69,6.52,6.7,6.43,181574,125774615.0,4.03,-2.69,-0.18,1.46
2022-01-28,002130,6.57,6.59,6.59,6.32,170003,116320123.0,4.14,1.07,0.07,1.36
2022-02-07,002130,6.6,6.65,6.79,6.6,203268,143562427.0,2.88,0.91,0.06,1.63
2022-02-08,002130,6.68,6.75,6.76,6.6,114580,80837920.0,2.41,1.5,0.1,0.92
2022-02-09,002130,6.74,6.87,6.89,6.7,115903,83579729.0,2.81,1.78,0.12,0.93
2022-02-10,002130,6.85,6.78,6.88,6.75,108929,78165617.0,1.89,-1.31,-0.09,0.87
2022-02-11,002130,6.75,6.62,6.76,6.6,101105,71272841.0,2.36,-2.36,-0.16,0.81
2022-02-14,002130,6.57,6.58,6.7,6.53,83391,58380055.0,2.57,-0.6,-0.04,0.67
2022-02-15,002130,6.61,6.64,6.66,6.56,77894,54618805.0,1.52,0.91,0.06,0.62
2022-02-16,002130,6.69,6.73,6.75,6.67,76795,54540097.0,1.2,1.36,0.09,0.62
2022-02-17,002130,6.71,6.69,6.77,6.67,85192,60491074.0,1.49,-0.59,-0.04,0.68
2022-02-18,002130,6.67,6.71,6.74,6.64,71394,50531608.0,1.49,0.3,0.02,0.57
2022-02-21,002130,6.68,6.77,6.79,6.68,95030,67718068.0,1.64,0.89,0.06,0.76
2022-02-22,002130,6.71,6.7,6.74,6.63,99488,70208875.0,1.62,-1.03,-0.07,0.8
2022-02-23,002130,6.7,6.85,6.85,6.69,128135,91917094.0,2.39,2.24,0.15,1.03
2022-02-24,002130,6.84,6.62,6.84,6.55,208105,147096633.0,4.23,-3.36,-0.23,1.67
2022-02-25,002130,6.71,6.7,6.77,6.67,115212,81753386.0,1.51,1.21,0.08,0.92
2022-02-28,002130,6.75,6.8,6.83,6.7,142276,101859784.0,1.94,1.49,0.1,1.14
2022-03-01,002130,6.83,6.91,6.91,6.8,184418,133757557.0,1.62,1.62,0.11,1.48
2022-03-02,002130,6.85,6.91,6.94,6.82,176767,128414369.0,1.74,0.0,0.0,1.42
2022-03-03,002130,6.96,7.03,7.1,6.9,277759,205172291.0,2.89,1.74,0.12,2.23
2022-03-04,002130,6.99,6.86,7.04,6.83,197127,143774700.0,2.99,-2.42,-0.17,1.58
2022-03-07,002130,6.83,6.66,6.85,6.6,184419,130586774.0,3.64,-2.92,-0.2,1.48
2022-03-08,002130,6.66,6.36,6.69,6.33,191501,131209184.0,5.41,-4.5,-0.3,1.53
2022-03-09,002130,6.36,6.28,6.47,5.91,231648,154148887.0,8.81,-1.26,-0.08,1.86
2022-03-10,002130,6.37,6.35,6.48,6.32,172546,116900877.0,2.55,1.11,0.07,1.38
2022-03-11,002130,6.27,6.35,6.37,6.1,147539,97324137.0,4.25,0.0,0.0,1.18
2022-03-14,002130,6.28,6.1,6.36,6.1,116839,77316124.0,4.09,-3.94,-0.25,0.94
2022-03-15,002130,6.04,5.59,6.05,5.57,265522,164684175.0,7.87,-8.36,-0.51,2.13
2022-03-16,002130,5.67,5.75,5.77,5.36,212290,126715858.0,7.33,2.86,0.16,1.7
2022-03-17,002130,5.82,5.81,5.94,5.79,170077,105891347.0,2.61,1.04,0.06,1.36
2022-03-18,002130,5.75,5.89,5.91,5.75,113182,70574846.0,2.75,1.38,0.08,0.91
2022-03-21,002130,5.89,5.91,5.96,5.83,106735,67074360.0,2.21,0.34,0.02,0.86
2022-03-22,002130,5.87,5.92,5.98,5.85,87148,54765264.0,2.2,0.17,0.01,0.7
2022-03-23,002130,5.94,5.95,6.0,5.92,99898,63383330.0,1.35,0.51,0.03,0.8
2022-03-24,002130,5.91,5.85,5.92,5.82,86918,54216471.0,1.68,-1.68,-0.1,0.7
2022-03-25,002130,5.91,5.75,5.91,5.74,96178,59576530.0,2.91,-1.71,-0.1,0.77
2022-03-28,002130,5.73,5.79,5.84,5.62,98374,60114313.0,3.83,0.7,0.04,0.79
2022-03-29,002130,5.8,5.73,5.86,5.71,71586,44072629.0,2.59,-1.04,-0.06,0.57
2022-03-30,002130,5.78,5.9,5.9,5.73,109048,67779083.0,2.97,2.97,0.17,0.87
2022-03-31,002130,5.85,5.87,5.9,5.84,83150,51912831.0,1.02,-0.51,-0.03,0.67
2022-04-01,002130,5.81,5.88,5.92,5.76,70959,44244674.0,2.73,0.17,0.01,0.57
2022-04-06,002130,5.83,5.9,5.91,5.79,84811,52756436.0,2.04,0.34,0.02,0.68
2022-04-07,002130,5.86,5.78,5.96,5.78,93074,57994335.0,3.05,-2.03,-0.12,0.75
2022-04-08,002130,5.8,5.76,5.82,5.64,88014,53675163.0,3.11,-0.35,-0.02,0.71
2022-04-11,002130,5.75,5.45,5.75,5.44,124452,73775149.0,5.38,-5.38,-0.31,1.0
2022-04-12,002130,5.45,5.56,5.58,5.4,77033,45111917.0,3.3,2.02,0.11,0.62
2022-04-13,002130,5.56,5.46,5.57,5.46,60007,35269830.0,1.98,-1.8,-0.1,0.48
2022-04-14,002130,5.52,5.49,5.54,5.46,65465,38466179.0,1.47,0.55,0.03,0.52
2022-04-15,002130,5.47,5.62,5.66,5.41,137939,81905277.0,4.55,2.37,0.13,1.11
2022-04-18,002130,5.6,5.89,5.95,5.52,239203,147975556.0,7.65,4.8,0.27,1.92
2022-04-19,002130,5.95,6.06,6.18,5.86,307090,197026889.0,5.43,2.89,0.17,2.46
2022-04-20,002130,6.04,6.02,6.06,5.88,161767,102427236.0,2.97,-0.66,-0.04,1.3
2022-04-21,002130,5.92,5.59,5.92,5.52,364650,221025145.0,6.64,-7.14,-0.43,2.92
2022-04-22,002130,5.42,5.4,5.59,5.29,160197,92494436.0,5.37,-3.4,-0.19,1.28
2022-04-25,002130,5.24,4.82,5.25,4.82,242515,129892798.0,7.96,-10.74,-0.58,1.94
2022-04-26,002130,4.82,4.57,4.87,4.52,162846,83016349.0,7.26,-5.19,-0.25,1.3
2022-04-27,002130,4.53,4.86,4.87,4.41,155866,78605159.0,10.07,6.35,0.29,1.25
2022-04-28,002130,4.81,4.72,4.83,4.62,94909,48515809.0,4.32,-2.88,-0.14,0.76
2022-04-29,002130,4.66,4.84,4.88,4.62,159748,82357074.0,5.51,2.54,0.12,1.28
2022-05-05,002130,4.81,4.86,4.94,4.77,175092,91776185.0,3.51,0.41,0.02,1.4
2022-05-06,002130,4.7,4.72,4.78,4.65,77992,39705950.0,2.67,-2.88,-0.14,0.62
2022-05-09,002130,4.7,4.76,4.8,4.7,75719,38932835.0,2.12,0.85,0.04,0.61
2022-05-10,002130,4.7,4.86,4.86,4.66,108072,55702399.0,4.2,2.1,0.1,0.87
2022-05-11,002130,4.86,4.87,5.02,4.85,173618,92433219.0,3.5,0.21,0.01,1.39
2022-05-12,002130,4.85,4.86,4.92,4.79,89106,46644195.0,2.67,-0.21,-0.01,0.71
2022-05-13,002130,4.88,4.95,4.97,4.86,98081,51963682.0,2.26,1.85,0.09,0.79
2022-05-16,002130,5.02,4.92,5.03,4.89,105391,56153907.0,2.83,-0.61,-0.03,0.84
2022-05-17,002130,4.94,4.94,4.95,4.83,84384,44527285.0,2.44,0.41,0.02,0.68
2022-05-18,002130,4.94,4.97,5.0,4.94,85918,45949426.0,1.21,0.61,0.03,0.69
2022-05-19,002130,4.87,5.0,5.01,4.86,91128,48613616.0,3.02,0.6,0.03,0.73
2022-05-20,002130,5.02,5.14,5.15,5.01,137882,75322314.0,2.8,2.8,0.14,1.1
