日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,600816,4.58,4.53,4.63,4.52,118943,54218878.0,2.39,-1.74,-0.08,0.23
2022-01-05,600816,4.53,4.49,4.56,4.48,117333,52915130.0,1.77,-0.88,-0.04,0.22
2022-01-06,600816,4.5,4.47,4.52,4.45,96501,43108897.0,1.56,-0.45,-0.02,0.18
2022-01-07,600816,4.48,4.5,4.55,4.44,120146,53998056.0,2.46,0.67,0.03,0.23
2022-01-10,600816,4.48,4.4,4.49,4.37,112918,49945419.0,2.67,-2.22,-0.1,0.21
2022-01-11,600816,4.4,4.35,4.42,4.34,122656,53539274.0,1.82,-1.14,-0.05,0.23
2022-01-12,600816,4.35,4.35,4.4,4.32,77864,33893597.0,1.84,0.0,0.0,0.15
2022-01-13,600816,4.37,4.36,4.38,4.33,118252,51435939.0,1.15,0.23,0.01,0.22
2022-01-14,600816,4.34,4.39,4.47,4.33,158848,69822686.0,3.21,0.69,0.03,0.3
2022-01-17,600816,4.37,4.34,4.42,4.32,103631,45302991.0,2.28,-1.14,-0.05,0.2
2022-01-18,600816,4.35,4.29,4.35,4.26,134886,57919116.0,2.07,-1.15,-0.05,0.26
2022-01-19,600816,4.27,4.21,4.29,4.19,130823,55441705.0,2.33,-1.86,-0.08,0.25
2022-01-20,600816,4.21,4.0,4.23,4.0,317079,129528873.0,5.46,-4.99,-0.21,0.6
2022-01-21,600816,4.04,3.9,4.05,3.81,309110,120008861.0,6.0,-2.5,-0.1,0.59
2022-01-24,600816,3.85,3.97,4.08,3.71,467753,179540718.0,9.49,1.79,0.07,0.89
2022-01-25,600816,3.92,3.96,4.06,3.92,205724,82513818.0,3.53,-0.25,-0.01,0.39
2022-01-26,600816,3.96,4.15,4.16,3.96,229616,93245348.0,5.05,4.8,0.19,0.44
2022-01-27,600816,4.11,4.16,4.35,4.11,279745,119069748.0,5.78,0.24,0.01,0.53
2022-01-28,600816,4.23,4.26,4.3,4.19,170379,72356498.0,2.64,2.4,0.1,0.32
2022-02-07,600816,4.47,4.47,4.47,4.47,33223,14850726.0,0.0,4.93,0.21,0.06
2022-02-08,600816,4.69,4.69,4.69,4.69,31327,14692288.0,0.0,4.92,0.22,0.06
2022-02-09,600816,4.92,4.71,4.92,4.56,526714,249788775.0,7.68,0.43,0.02,1.0
2022-02-10,600816,4.72,4.77,4.89,4.64,328452,157095511.0,5.31,1.27,0.06,0.62
2022-02-11,600816,4.76,4.72,4.82,4.66,189726,89575392.0,3.35,-1.05,-0.05,0.36
2022-02-14,600816,4.7,4.59,4.71,4.5,234082,107647735.0,4.45,-2.75,-0.13,0.44
2022-02-15,600816,4.6,4.69,4.76,4.54,174502,81400666.0,4.79,2.18,0.1,0.33
2022-02-16,600816,4.69,4.63,4.72,4.61,131286,61140496.0,2.35,-1.28,-0.06,0.25
2022-02-17,600816,4.6,4.73,4.73,4.6,158469,73750695.0,2.81,2.16,0.1,0.3
2022-02-18,600816,4.77,4.7,4.79,4.67,134890,63467013.0,2.54,-0.63,-0.03,0.26
2022-02-21,600816,4.65,4.47,4.66,4.47,301293,135499454.0,4.04,-4.89,-0.23,0.57
2022-02-22,600816,4.32,4.32,4.38,4.31,177587,77021355.0,1.57,-3.36,-0.15,0.34
2022-02-23,600816,4.34,4.37,4.44,4.34,103956,45580139.0,2.31,1.16,0.05,0.2
2022-02-24,600816,4.37,4.18,4.39,4.15,216809,92136926.0,5.49,-4.35,-0.19,0.41
