日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-04,600258,25.39,26.37,26.57,25.29,123320,330231824.0,5.02,3.33,0.85,1.26
2022-01-05,600258,26.36,25.89,26.78,25.74,88278,235648319.0,3.94,-1.82,-0.48,0.9
2022-01-06,600258,25.59,25.84,26.14,25.32,57402,151247916.0,3.17,-0.19,-0.05,0.58
2022-01-07,600258,25.81,25.85,26.48,25.59,82792,220895279.0,3.44,0.04,0.01,0.84
2022-01-10,600258,25.38,25.94,26.12,24.75,86126,225350801.0,5.3,0.35,0.09,0.88
2022-01-11,600258,26.34,25.78,26.34,25.22,68823,181178468.0,4.32,-0.62,-0.16,0.7
2022-01-12,600258,25.77,26.01,26.33,25.43,77693,207079648.0,3.49,0.89,0.23,0.79
2022-01-13,600258,25.98,25.69,26.32,25.47,74514,196589038.0,3.27,-1.23,-0.32,0.76
2022-01-14,600258,25.39,25.44,25.86,24.89,85483,221008146.0,3.78,-0.97,-0.25,0.87
2022-01-17,600258,25.05,25.34,25.5,24.89,75337,194759857.0,2.4,-0.39,-0.1,0.77
2022-01-18,600258,25.46,25.14,25.47,24.46,99609,253570431.0,3.99,-0.79,-0.2,1.01
2022-01-19,600258,25.12,25.55,26.04,24.77,111417,290551424.0,5.05,1.63,0.41,1.13
2022-01-20,600258,25.75,26.09,26.59,25.4,142510,381141968.0,4.66,2.11,0.54,1.45
2022-01-21,600258,26.46,26.28,27.86,26.21,187603,517219184.0,6.32,0.73,0.19,1.91
2022-01-24,600258,26.28,26.19,26.57,25.76,114365,306538800.0,3.08,-0.34,-0.09,1.16
2022-01-25,600258,26.01,26.48,27.56,26.01,117668,321825440.0,5.92,1.11,0.29,1.2
2022-01-26,600258,26.35,25.99,26.69,25.62,112327,298641392.0,4.04,-1.85,-0.49,1.14
2022-01-27,600258,26.17,25.29,26.35,25.29,74739,196200680.0,4.08,-2.69,-0.7,0.76
2022-01-28,600258,25.26,24.99,25.67,24.95,75678,196033922.0,2.85,-1.19,-0.3,0.77
2022-02-07,600258,25.29,24.06,25.38,23.75,161384,400033232.0,6.52,-3.72,-0.93,1.64
2022-02-08,600258,24.1,25.44,25.65,24.1,194986,500870864.0,6.44,5.74,1.38,1.99
2022-02-09,600258,25.22,26.33,26.49,25.01,128123,340532288.0,5.82,3.5,0.89,1.3
2022-02-10,600258,26.29,27.64,28.11,26.18,258806,728917296.0,7.33,4.98,1.31,2.64
2022-02-11,600258,27.51,27.75,28.28,27.31,185527,527793072.0,3.51,0.4,0.11,1.89
2022-02-14,600258,27.89,26.86,28.09,26.32,206835,569802416.0,6.38,-3.21,-0.89,2.11
2022-02-15,600258,26.81,26.53,26.81,26.09,149053,403417552.0,2.68,-1.23,-0.33,1.52
2022-02-16,600258,26.53,26.72,27.03,26.39,83741,228615171.0,2.41,0.72,0.19,0.85
2022-02-17,600258,26.62,26.07,26.68,25.8,91879,245089001.0,3.29,-2.43,-0.65,0.94
2022-02-18,600258,25.94,26.24,26.63,25.72,93340,250084637.0,3.49,0.65,0.17,0.95
2022-02-21,600258,26.0,26.27,26.49,25.82,77632,208140015.0,2.55,0.11,0.03,0.79
2022-02-22,600258,25.97,25.3,25.98,24.98,114724,297521056.0,3.81,-3.69,-0.97,1.17
2022-02-23,600258,25.35,25.05,25.52,24.89,77793,199867964.0,2.49,-0.99,-0.25,0.79
2022-02-24,600258,24.89,24.78,25.5,24.47,96262,245835119.0,4.11,-1.08,-0.27,0.98
2022-02-25,600258,24.78,24.64,25.14,24.41,103440,261756472.0,2.95,-0.56,-0.14,1.05
2022-02-28,600258,24.39,24.69,24.84,24.24,50167,126257316.0,2.44,0.2,0.05,0.51
2022-03-01,600258,24.68,25.38,25.79,24.5,106202,275077056.0,5.22,2.79,0.69,1.08
2022-03-02,600258,25.38,25.34,25.64,25.06,47765,124206614.0,2.29,-0.16,-0.04,0.49
2022-03-03,600258,25.64,26.93,27.38,25.48,183736,501802864.0,7.5,6.27,1.59,1.87
2022-03-04,600258,26.99,27.02,27.09,26.4,76731,210497658.0,2.56,0.33,0.09,0.78
2022-03-07,600258,26.55,24.74,26.56,24.64,104190,271209360.0,7.11,-8.44,-2.28,1.06
2022-03-08,600258,24.74,23.13,25.14,22.97,180704,446597312.0,8.77,-6.51,-1.61,1.84
2022-03-09,600258,23.19,22.19,23.29,21.23,185376,423036320.0,8.91,-4.06,-0.94,1.89
2022-03-10,600258,22.61,22.29,23.1,22.28,83116,193627714.0,3.7,0.45,0.1,0.85
2022-03-11,600258,21.89,22.79,23.09,21.25,149125,336520256.0,8.25,2.24,0.5,1.52
2022-03-14,600258,21.8,21.45,22.48,21.29,154939,347565936.0,5.22,-5.88,-1.34,1.58
2022-03-15,600258,21.19,20.36,21.59,20.36,158880,341625728.0,5.73,-5.08,-1.09,1.62
